UID,Name,NationID,Born,Age,Height,Weight,PositionsDesc
5704805,Kim Jae-Do,135,19-01-1983,33,172,66,AM L
5704807,Uhm Tae-Soo,135,21-05-1982,34,170,62,M L
5704811,Park Hyun-Je,135,05-04-1983,33,178,71,S 
5704860,Kim Kwang-Hyun,135,18-05-1983,33,175,68,D LC
5704864,Kim Hyung-Chul,135,02-10-1983,32,178,70,M C
5704883,Kim Hyun-Bum,135,20-04-1983,33,189,89,GK 
5704884,Cho Young-Min,135,20-08-1982,33,188,80,D/WB L
5704906,Kim Do-Woo,135,19-06-1990,26,175,73,AM C
5704919,Ko Jung-Bin,135,09-02-1984,32,187,77,D C
5704926,Park Min-Keun,135,27-02-1984,32,178,70,M C
5704939,Kim Joon-Sung,135,23-11-1983,32,174,68,M/AM R
5704944,Park Jung-Shik,135,07-03-1983,33,180,76,D RLC
5704945,Park Jong-Jin,135,04-05-1980,36,170,69,D/WB RL
5704950,Hwang Ji-Soo,135,27-03-1981,35,176,72,DM/M C
5704951,Lee Jae-Yup,135,14-03-1982,34,171,68,S 
5704955,Heo Sung,135,12-03-1982,34,174,70,S 
5704958,Yeom Ki-Hoon,135,30-03-1983,33,180,72,AM LC
5704969,Im Jong-Won,135,07-05-1983,33,177,70,M C
5704977,Kim Jong-Kyung,135,09-05-1982,34,184,79,D/WB RLC
5704988,Kim Yoon-Sik,135,29-01-1984,32,186,78,AM C
5704991,Yoon Young-Tae,135,25-10-1982,33,185,75,D C
5704993,Jung Jae-Eun,135,24-02-1982,34,180,72,M C
5704994,Cho Min-Hyuk,135,05-05-1982,34,190,88,GK 
5705001,Kwon Duk-Yong,135,03-05-1982,34,187,77,D C
5705010,Choi Kwang-Hoon,135,03-11-1982,33,184,67,WB L
5705016,Lee Hyun-Ho,135,08-02-1983,33,188,80,GK 
5705021,Seo Min-Kook,135,23-11-1983,32,173,70,DM/M C
5705023,Min Tae-Hong,135,04-05-1983,33,177,69,M RC
5705024,Don Ji-Duk,135,28-04-1980,36,183,75,D RC
5705053,Choi Sung-Hwan,135,06-10-1981,34,185,78,D C
5705064,Lee Jae-Hyun,135,13-05-1983,33,176,65,S 
5705067,Jang Sung-Ho,135,17-04-1982,34,185,73,D C
5705072,Kang Jin-Kyoo,135,10-09-1983,32,174,68,M C
5705073,Kwak Tae-Hwi,135,08-07-1981,34,185,80,D C
5705079,Baek Jin-Chul,135,03-02-1982,34,178,72,S 
5705085,Koo Hyun-Seo,135,13-05-1982,34,187,78,S C
5705086,Choi Seok-Do,135,01-05-1982,34,178,72,D L
5705087,Shin Sang-Hoon,135,20-06-1983,33,177,69,D R
5705089,Song Tae-Lim,135,20-02-1984,32,187,82,D/DM C
5705101,Ko Bong-Keun,135,03-07-1982,33,178,70,M C
5705105,Lee Jae-Young,135,30-03-1982,34,180,72,S 
5705163,Hwang Mu-Kyu,135,19-08-1982,33,190,80,S 
5705166,Jang Hak-Young,135,24-08-1981,34,170,63,D L
5705178,Choi Byung-Do,135,18-01-1984,32,185,77,D LC
5705196,Kim Hyung-Woon,135,09-05-1982,34,178,78,D/S C
5705206,Jang Dong-Hyuk,135,20-05-1983,33,175,64,M RC
5705214,Song Ha-Jin,135,21-03-1983,33,177,74,WB/M RC
5705217,Kim Tae-Gon,135,19-01-1982,34,185,78,D C
5705219,Yoon Young-Hwan,135,07-03-1982,34,177,64,M R
5705220,Lee Cha-Hyun,135,25-04-1982,34,174,68,D L
5705226,Kim Hoon-Jong,135,13-10-1983,32,188,76,D C
5705228,Kim Woo-Chul,135,01-10-1982,33,190,85,S 
5705231,Cho Hong-Kyoo,135,24-07-1983,32,185,77,D RLC
5705232,Choi Jae-Won,135,28-11-1983,32,188,76,GK 
5705286,Bae Kwan-Young,135,13-04-1982,34,187,75,GK 
5705288,Park Sung-Won,135,05-05-1983,33,192,0,D C
5705290,Cho Sung-Hyuk,135,06-06-1983,33,184,0,D L
5705292,Kim Hee-Hyun,135,11-06-1983,33,178,68,AM RC
5705296,Jeon Kwang-Hwan,135,29-07-1982,33,173,65,D/WB R
5705299,Lee Kyoo-Chul,135,01-05-1982,34,188,81,D/WB L
5705300,Park Chul-Hyung,135,17-03-1982,34,185,78,D LC
5705306,Yoo Jae-Hoon,135,07-07-1983,32,185,73,GK 
5705326,Won Yoo-Chul,135,18-01-1986,30,173,67,DM/M C
5705332,Jang Sung-Bum,135,06-08-1982,33,185,73,D RC
5705334,Oh Won-Jong,135,17-06-1983,33,170,64,AM LC
5705339,Choi Jae-Soo,135,02-05-1983,33,175,68,WB/M L
5705348,Im Joon-Shik,135,13-09-1981,34,178,73,DM 
5705356,Cha Chul-Ho,135,08-05-1980,36,188,75,S 
5705365,Oh Ki-Jae,135,26-09-1983,32,182,74,DM/M C
5705368,Jung Jae-Hoon,135,26-03-1983,33,174,66,M LC
5705632,Ra Kwang-Hyun,135,21-06-1982,34,173,70,M C
5705638,Ahn Sun-Tae,135,12-05-1983,33,182,77,D RC
5705641,Kwon Sang-Tae,135,19-04-1983,33,176,63,M C
5705647,Park Jung-Cheon,135,11-10-1983,32,186,82,GK 
5705649,Oh Young-Ki,135,31-12-1982,33,177,71,D C
5705654,Kim Young-Jong,135,15-08-1983,32,182,72,DM 
5705694,Park Min-Young,135,02-04-1987,29,171,61,M C
5705698,Kim Young Chul,135,08-04-1984,32,178,75,S 
5705699,Kim Jong-Hoon,135,17-12-1980,35,186,86,D C
5705702,Ahn Min-Sang,135,24-04-1984,32,170,66,M C
5705704,Jang Dong-Won,135,25-03-1984,32,174,64,M R
5705706,Hwang Jin-Sung,135,05-05-1984,32,175,67,AM LC
5705708,Park Won-Jae,135,28-05-1984,32,175,69,D/WB L
5705709,Kim Hong-Kyoo,135,28-06-1984,32,187,80,D C
5705711,Song Dong-Jin,135,12-05-1984,32,184,76,GK 
5705712,Im Kyung-Hoon,135,19-03-1984,32,180,75,D R
5705715,Ha Sung-Yong,135,03-02-1982,34,179,75,D C
5707348,Lee Sang-Chul,135,24-09-1983,32,174,72,D C
5707360,Boo Young-Tae,135,02-09-1985,30,187,77,S 
5707363,Jin Min-Ho,135,12-08-1985,30,174,63,DM 
5707364,Song Yong-Jin,135,01-01-1985,31,177,74,D L
5707372,Park Dong-Sung,135,28-05-1983,33,178,71,M C
5707447,Kim Woo-Joo,135,12-03-1984,32,172,64,S 
5707462,Kim Tae-Jin,135,30-08-1984,31,173,69,D R
5707480,Kang Young-Man,135,02-10-1984,31,177,74,M C
5707482,Kim Joo-Hoi,135,29-05-1984,32,180,72,M C
5707506,Lee Jong-Hoi,135,04-07-1984,31,183,76,GK 
5707507,Song Jin-Hyung,135,13-08-1987,28,176,69,M/AM RC
5707508,Ko Myong-Jin,135,09-01-1988,28,180,67,M LC
5707509,Kim Dong-Suk,135,26-03-1987,29,173,69,DM/M/AM C
5707510,Lee Kwang-Hee,135,08-04-1987,29,176,60,D RC
5707522,Lee Hyung-Sang,135,05-05-1985,31,177,66,AM RLC
5707584,Yoon Won-Il,135,31-03-1983,33,176,70,D/WB/M R
5707594,Jung In-Whan,135,15-12-1986,29,187,86,D C
5707596,Bok Joon-Hee,135,05-08-1988,27,180,72,M C
5707666,Woo Joo-Young,135,18-01-1981,35,183,76,D C
5707744,Yoo Kyung-Ryul,135,15-08-1978,37,182,85,D C
5707772,Jung Jung-Yong,135,04-04-1984,32,168,65,M L
5707773,Joo Won-Kwan,135,20-06-1983,33,170,72,AM C
5707863,Kim Ki-Tae,135,16-10-1984,31,173,63,D/WB L
5708070,Cho Chan-Ho,135,10-04-1986,30,170,68,AM R
5708098,Lim Chul-Min,135,14-01-1983,33,175,65,M C
5708116,Lee Choon-Woo,135,16-03-1984,32,176,73,D C
5708117,Shin Hyun-Joon,135,09-04-1983,33,173,62,AM C
5708131,Won Yoo-Hyun,135,04-02-1988,28,183,77,GK 
5708137,Han Il-Koo,135,18-02-1987,29,194,93,GK 
5708138,Hwang Kyoo-Hwan,135,18-06-1986,30,176,68,DM C
5708142,Kim Ja-Woon,135,02-04-1986,30,170,62,M C
5708144,Kang Seung-Jo,135,20-01-1986,30,182,73,M C
5708146,Cho Dong-Gun,135,16-04-1986,30,180,77,S 
5708147,Kwon Kyung-Ho,135,12-07-1986,29,176,67,S 
5708159,Ko Young-Joon,135,29-01-1985,31,165,60,M C
5708178,Park Chu-Young,135,10-07-1985,30,182,75,AM/S C
5708195,Park Min,135,06-05-1986,30,184,68,D C
5708196,Choi Ki-Seok,135,28-03-1986,30,176,70,AM C
5708199,Cho Yong-Tae,135,31-03-1986,30,180,69,AM RC
5708201,Jung Eui-Do,135,08-04-1987,29,188,84,GK 
5708203,Lee Dae-Ryoon,135,27-03-1986,30,178,73,AM C
5708206,Kang Hyo,135,11-06-1986,30,183,72,S 
5708207,Kim Dong-Chan,135,19-04-1986,30,169,70,AM/S RC
5708208,Lee Jong-Chan,135,26-05-1987,29,177,71,M C
5708214,Park Ki-Han,135,01-03-1985,31,179,67,M C
5708215,Kim Hyun-Ki,135,16-12-1985,30,173,70,AM R
5708219,Park Yong-Hwan,135,11-07-1985,30,173,66,S 
5708223,Kim Min-Ho,135,13-05-1985,31,179,75,AM L
5708225,Yoo Chang-Hyun,135,14-05-1985,31,181,75,S R
5708226,Jung Sang-Hoon,135,22-03-1985,31,180,73,M/AM RLC
5708227,Cho Dong-Wook,135,21-05-1985,31,186,78,GK 
5708228,Lee Kang-Hyuk,135,13-03-1986,30,176,69,D R
5708230,Ahn Jae-Joon,135,08-02-1986,30,186,79,D C
5708232,Kim Young-Jong,135,12-02-1986,30,173,67,M C
5708370,Min Kyung-Il,135,23-08-1981,34,184,80,D RC
5708373,Kim Back-Kwan,135,20-06-1982,34,185,76,D C
5708378,Kim Hyung-Min,135,09-06-1982,34,190,82,D C
5708379,Kang Sung-Nam,135,04-01-1983,33,186,84,GK 
5708383,Han Seol,135,15-07-1983,32,175,65,M C
5708384,Park Chun-Shin,135,04-11-1983,32,174,64,M C
5708388,Jung Hong-Youn,135,18-08-1983,32,185,77,D/WB LC
5708394,Lee Dong-Yul,135,14-09-1984,31,182,68,D C
5708397,Lee Joon-Young,135,10-06-1984,32,172,63,WB R
5708968,Lee Yo-Han,135,18-12-1985,30,184,76,D/DM C
5708969,Jung Kyung-Ho,135,12-01-1987,29,168,70,M/AM RLC
5708979,Chung-Yong Lee,135,02-07-1988,27,180,69,AM RC
5709020,Cho Yong-Hyung,135,03-11-1983,32,182,72,D RC
5709021,Joo Jae-Duk,135,25-07-1985,30,194,86,GK 
5709022,Kim Myung-Jin,135,23-03-1985,31,185,81,D L
5709023,Kim Seung-Yong,135,14-03-1985,31,180,75,AM R
5709024,Kang Min-Soo,135,14-02-1986,30,186,76,D LC
5709025,Cho Han-Bum,135,28-03-1985,31,174,65,M C
5709026,Lee Sang-Suk,135,06-01-1985,31,178,74,M LC
5709027,Kim Hyun-Kwan,135,20-04-1985,31,172,63,M C
5709028,Yoon Chan-Koo,135,04-05-1985,31,175,64,S 
5709328,Shim Young-Sung,135,15-01-1987,29,178,73,AM/S C
5709331,Lee Sung-Woong,135,29-04-1985,31,175,62,M C
5709332,Kim Chang-Soo,135,12-09-1985,30,179,72,D/WB/M R
5709334,Ha Dae-Sung,135,02-03-1985,31,182,73,M C
5709335,Park Chi-Eon,135,03-05-1985,31,179,66,M RLC
5709342,Cho Sung-Won,135,27-06-1984,32,179,71,D/WB RL
5709344,Park Young-Mo,135,30-05-1985,31,184,77,GK 
5709348,Shin Hwa-Yong,135,13-04-1983,33,181,78,GK 
5709349,Kim Tae-Won,135,02-10-1985,30,185,81,M R
5709354,Kim Kang-Hyun,135,16-05-1985,31,178,68,M/AM R
5709355,Jang Jung-Kook,135,26-02-1985,31,176,70,M R
5709356,Kim Jin-Il,135,26-10-1985,30,176,68,AM RLC
5709357,Kang Sam-Il,135,01-03-1985,31,176,73,M C
5709364,Lee Ik-Sung,135,08-10-1985,30,174,67,AM C
5709365,Bae Hae-Min,135,25-04-1988,28,182,75,AM LC
5709368,Lee Chang-Min,135,01-06-1984,32,186,97,GK 
5709369,Park Kyung-Tae,135,02-02-1985,31,178,80,D C
5709371,Bae Hyo-Sung,135,01-01-1982,34,183,82,D C
5709373,Song Keun-Soo,135,06-05-1984,32,184,76,AM/S LC
5709384,Kim Jin-Soo,135,02-07-1984,31,185,75,GK 
5709387,Yeo Dong-Won,135,01-05-1984,32,182,75,AM C
5709400,Kim Jae-Chun,135,15-07-1981,34,181,75,D/S C
5709434,Cho Yong-Ha,135,23-10-1985,30,174,64,M C
5709435,Kim Hyun-Ki,135,26-02-1986,30,173,71,D/WB LC
5709459,Ahn Tae-Eun,135,17-09-1985,30,176,75,D R
5709475,Park Jun-Tae,135,02-12-1989,26,172,63,AM/S RLC
5709479,Han Sang-Min,135,10-03-1985,31,184,78,DM/M C
5709492,Choi Kyung-Bok,135,13-03-1988,28,177,74,M L
5709493,Choi Yeon-Keun,135,01-04-1988,28,182,68,M C
5709494,Choo Jung-Hyun,135,28-01-1988,28,175,62,M/AM/S RC
5709495,Choo Sang-Chul,135,06-01-1988,28,173,67,WB L
5709496,Han Je-Kwang,135,18-03-1985,31,184,70,M C
5709497,Hong Jin-Sub,135,14-10-1985,30,180,65,AM RL
5709498,Leem Se-Hyun,135,30-05-1988,28,176,63,WB R
5709499,Im Sung-Taek,135,19-07-1988,27,178,72,M/AM/S RL
5709501,Jang Jo-Yoon,135,01-01-1988,28,185,77,AM/S C
5709502,Jung Sung-Min,135,25-04-1988,28,182,84,D RC
5709503,Kang Suk-Gu,135,05-01-1988,28,175,69,WB RL
5709504,Kim Dae-Hoon,135,26-04-1988,28,178,69,M C
5709505,Kim Jung-Hyun,135,16-05-1988,28,177,73,M/AM/S LC
5709510,Kim Young-Shin,135,28-02-1986,30,175,63,AM R
5709511,Lee Hyun-Woong,135,27-04-1988,28,175,68,M/AM C
5709512,Lee Jae-Joon,135,11-09-1988,27,182,74,D R
5709514,Park Hee-Chul,135,07-01-1986,30,178,75,D RL
5709517,Park Jong-Jin,135,24-06-1987,29,179,74,AM RLC
5709518,Park Jung-Hoon,135,28-06-1988,28,180,73,AM RC
5709519,Shin Hyung-Min,135,18-07-1986,29,182,76,D/DM/M C
5709520,Song Yoo-Gul,135,16-02-1985,31,187,84,GK 
57098938,Kim Byung-Oh,135,26-06-1989,27,181,78,AM RL
5710402,Kim Han-Won,135,06-08-1981,34,181,75,D/AM/S RL
5710424,Jang Kyung-Young,135,12-03-1982,34,177,70,M/AM C
5710425,Heo Hoon-Koo,135,25-06-1983,33,178,70,S 
5710435,Kim Ji-Min,135,27-11-1984,31,175,65,AM/S RC
5710436,Kim Jae-Sung,135,03-10-1983,32,180,70,M C
5710438,Kim Shin-Young,135,16-06-1983,33,186,80,S 
5710467,Yang Dong-Won,135,05-02-1987,29,188,82,GK 
5710559,Kim Sang-Duk,135,01-01-1985,31,178,68,M C
5710711,Go Seul-Ki,135,21-04-1986,30,183,78,DM/M C
5710720,Kim Doo-Hee,135,08-12-1986,29,170,60,M L
5710726,Kim Yong-Han,135,28-06-1986,30,180,69,AM R
5710848,Kim Tae-Yoon,135,25-07-1986,29,181,76,D RC
5710859,Lee Yong-Chan,135,09-01-1983,33,174,65,WB R
5710863,Kim Suk-Man,135,01-07-1982,34,177,70,M C
5710864,Kim Myung-Joong,135,06-02-1985,31,182,72,DM/AM/S RLC
5710865,Kim Tae-Jin,135,29-10-1984,31,178,72,M/AM RC
5710866,Choi Dong-Soo,135,11-09-1985,30,170,72,S 
5710868,Shin Hong-Woon,135,27-01-1987,29,177,0,S 
5710876,Park Ki-Pil,135,29-07-1984,31,187,74,DM 
57109433,Anthony Carter,1435,31-08-1994,21,185,76,S 
5710958,Cho Sang-Won,135,06-05-1976,40,190,80,GK 
5710977,Kim Dong-Jin,135,14-11-1982,33,186,84,D C
5711042,Kang Joon-Woo,135,03-06-1982,34,186,78,D RC
5711259,Lee Kyung-Won,135,19-03-1982,34,190,0,M C
5711284,Jung Min-Moo,135,03-03-1985,31,173,69,AM/S C
5711290,Park Sang-Yong,135,24-04-1982,34,178,70,D C
5711311,Jung Hyun-Kyoo,135,09-03-1985,31,175,0,S 
5711537,Sun-Bi Jung,135,17-11-1987,28,179,71,AM C
5711538,Lee Tae-Young,135,01-07-1987,29,178,70,D/M C
5711542,Yoo Byung-Soo,135,26-03-1988,28,183,76,S 
5711545,Seo Young-Duk,135,09-05-1987,29,183,77,S 
5711546,Kim Hong-Chul,135,02-03-1987,29,181,77,D RC
57149460,Moses Makinde,765,15-11-1992,23,176,0,D LC
5729489,Yoo Wook-Jin,135,13-08-1985,30,183,75,AM C
5759688,Milan Susak,1435,29-01-1984,32,183,77,D LC
58001846,Kang Sun-Kyu,135,20-04-1986,30,180,79,M LC
58006750,Oh Ddog-Yi,135,01-06-1984,32,168,68,AM L
58006751,Chun Chung-Hyun,135,10-09-1986,29,175,68,D/DM/M LC
58059025,Hye-Sung Park,135,05-04-1990,26,183,72,D L
58059983,Lee Min-Kyu,135,14-03-1992,24,184,72,S 
58059986,Her Ming-Yong,135,15-09-1992,23,180,70,D R
6100004,Mark Bresciano,1435,11-02-1980,36,183,73,AM C
61003388,Matthew Park,1435,22-04-1988,28,186,0,D LC
61007420,Ryan McGowan,1435,15-08-1989,26,188,75,D/WB RC
61007422,Rocky Visconte,1435,22-04-1990,26,179,0,M/AM L
61007924,Conrad Balatoni,765,27-01-1991,25,186,77,D C
61011778,Kane Hemmings,765,08-04-1992,24,185,66,S 
61013696,Fergus Bell,765,25-01-1991,25,182,76,M/AM C
61014755,Shaun Hutchinson,765,23-11-1990,25,188,80,D C
61021824,Phil Storey,765,29-08-1991,24,183,64,S 
61023156,Steven Hetherington,765,09-03-1993,23,181,74,WB/DM/M LC
61028672,Lewis Horner,765,01-02-1992,24,173,59,D RC
61030491,Ryan Broadhurst,765,28-05-1986,30,188,83,D C
61040035,Daniel Sweeney,1435,06-08-1992,23,183,67,D/AM L
61041595,Alex Mitchell,765,21-03-1991,25,185,75,GK 
61041668,Jackson Irvine,1435,07-03-1993,23,189,82,M C
61043916,Darnell Fisher,765,04-04-1994,22,177,74,D/WB/M R
61043947,Christie Elliott,765,26-05-1991,25,181,70,AM R
61045140,James Alabi,765,08-11-1994,21,185,80,S 
61055597,James Atkinson,765,06-01-1995,21,183,58,GK 
61057162,Luke Leahy,765,19-11-1992,23,178,73,D/WB L
61058063,James Craigen,765,28-03-1991,25,183,73,M/AM RC
61060339,David Banjo,765,19-01-1991,25,178,75,DM/M RC
61060823,Danny Mullen,765,01-03-1995,21,188,86,AM/S RL
61063525,Jonny Fairbairn,765,30-01-1990,26,188,70,D C
61064752,Jordan Hamill,765,25-02-1997,19,173,0,DM C
61064892,Chris Duggan,1435,30-01-1994,22,183,58,S 
61065114,Grant Vanson,765,19-11-1993,22,178,68,DM/M C
61068102,Richie Barnard,765,24-12-1980,35,172,0,GK 
61069613,Daniel Armstrong,765,18-03-1997,19,176,70,GK 
61069614,Jak Ashton,765,27-10-1996,19,184,0,D C
61069616,Jack Brannan,765,27-01-1998,18,176,60,M C
61069620,Lyndon Dykes,1435,07-10-1995,20,191,80,AM/S L
61069626,Owen Moxon,765,17-01-1998,18,171,61,M C
61069629,Jake Pickard,765,14-03-1997,19,186,70,S C
61069630,Josh Scott,765,31-12-1996,19,181,68,M C
61069645,Rhys Evans,765,05-09-1996,19,173,65,D RL
61070053,Fraser Hobday,765,26-09-1995,20,184,76,GK 
61071573,Justin Johnson,765,27-08-1996,19,171,0,M/AM RL
61073075,Jordan Gibson,765,26-02-1998,18,176,0,AM LC
61073181,Kieran Ainslie,765,04-03-1989,27,188,86,D C
61074888,Harvey Swann,765,12-08-1997,18,181,70,D L
61074979,Jacob Esposito,1435,13-05-1995,21,178,0,WB/M/AM RL
61074990,Lloyd Hester,765,12-05-1998,18,178,68,M RC
61077402,Ben Cullen,765,04-06-1991,25,178,74,AM/S R
61077820,Kieran Ingram,765,01-01-1997,19,183,64,DM/M C
61078005,James Cowan,765,01-07-1998,18,174,0,M C
61078241,Cameron Copland,765,05-09-1998,17,195,0,GK 
61078242,Rhys Evans,765,05-09-1996,19,184,0,D RC
61078249,Ryan Nelson,765,14-10-1997,18,177,0,M RLC
61078251,Jake Thompson,765,08-12-1999,16,183,0,D C
61080416,Mark Foden,765,19-03-1996,20,187,0,GK 
61080421,Davis Keillor-Dunn,765,02-11-1997,18,197,0,M/AM L
61080488,Kuran Athwal,765,03-09-1997,18,189,0,D RC
61080502,Aaron Bradbury,765,12-11-1997,18,180,0,M/AM L
61080917,Jesse Akubuine,765,08-03-1998,18,179,70,M C
62027403,Aleksandar Jovanovic,1435,04-08-1989,26,196,83,D C
62028130,Park Tae-Gyu,135,21-02-1990,26,183,82,AM/S R
62082835,Slobodan Vulin,1435,24-06-1995,21,181,69,M C
62164857,Amir Osmancevic,1435,03-07-1995,20,184,74,AM/S R
62178681,Yu Dong-Gyu,135,25-05-1995,21,180,74,S 
62188159,Woo Sang-Hoon,135,07-12-1992,23,171,0,M C
62188174,Kim Young-Seop,135,10-08-1991,24,177,0,M C
62189785,Tae-Ho Yun,135,08-05-1996,20,173,0,D RL
62198392,Kim Young-Gun,135,03-07-1992,23,187,79,AM L
63027630,James Lawrence,765,22-08-1992,23,188,82,D/DM/M LC
6411719,Kenny Pavey,765,23-08-1979,36,179,77,D/M R
650071,Eddy Bosnar,1435,29-04-1980,36,194,86,D C
65013360,Alastair Wallis,1435,21-07-1989,26,171,0,D RC
65028773,Alan Robertson,765,17-02-1994,22,185,0,D C
66000504,Ki Hyun-seo,135,06-05-1984,32,176,69,M/AM L
66000528,Kim Jong-Bok,135,10-11-1984,31,184,81,D C
66000552,Hwang Keum-Sung,135,26-04-1984,32,178,69,M LC
66000556,Yoon Ho,135,07-10-1983,32,175,70,M C
66000565,Kim Yong-Tae,135,20-05-1984,32,176,65,M/AM RC
66000573,Lee Seung-Hyun,135,25-07-1985,30,176,69,AM R
66000583,Jae-Hyun Cho,135,13-05-1985,31,173,72,S 
66000598,Choi Hyun-Yeon,135,16-04-1984,32,178,70,DM/M R
66000599,Kang Jae-Wook,135,13-05-1990,26,174,66,GK 
66000609,Lee Dong-Myung,135,04-10-1987,28,180,73,WB/M RL
66000621,Cho Hyung-Jae,135,08-01-1985,31,181,74,AM C
66000627,Myeong-Hwan Kim,135,06-03-1987,29,174,70,D C
66000633,Seung-Hyun Lee,135,13-04-1983,33,170,70,M/AM/S LC
66000638,Jae-Yong Park,135,30-12-1985,30,190,84,D C
66000674,Sung-Yeung Ki,135,24-01-1989,27,187,79,DM/M C
66000675,Sim Woo-Yeon,135,03-04-1985,31,196,88,D C
66000690,Heo Jae-Won,135,01-07-1984,32,188,81,D LC
66000694,Kim Yoon-Koo,135,25-02-1985,31,184,80,D C
66000702,Seo Dong-Hyeon,135,05-06-1985,31,188,70,S 
66000727,Lee Hyun-Min,135,09-07-1984,31,181,74,D/DM C
66000731,Lee Jae-Mok,135,27-04-1987,29,178,67,D/M C
66000732,Lee Sang-Ho,135,09-05-1987,29,174,65,M/AM RL
66000748,Lee Jae-Won,135,04-03-1983,33,182,74,D/WB/M/AM L
66000762,Byun Yoon-Chul,135,07-10-1986,29,182,75,AM/S L
66000768,Kang Jin-Ho,135,25-02-1987,29,177,70,S 
66000774,Ha Sung-Min,135,13-06-1987,29,183,73,M C
66000778,Im Taek-Joon,135,14-04-1986,30,184,78,D C
66000782,Seo Sung-Chul,135,08-12-1985,30,174,65,M C
66000817,Hyung-Ho Kim,135,25-03-1987,29,176,0,M/AM RC
66000842,Choi Chul-Soon,135,08-02-1987,29,175,68,D RLC
66000844,Jung Soo-Jong,135,01-05-1987,29,183,73,S 
66000848,Lee Hyun-Seung,135,14-12-1988,27,171,72,AM LC
66000855,Kwoun Sun-Tae,135,11-09-1984,31,184,85,GK 
66000881,On Byung-Hoon,135,07-08-1985,30,176,66,AM C
66000884,Lee Sung-Jae,135,16-09-1987,28,177,74,S 
66000889,Shin Kwang-Hoon,135,18-03-1987,29,178,73,D R
66000965,Jae-Won Shin,135,10-05-1984,32,173,68,M RC
66000967,Lee Sock-An,135,20-11-1985,30,185,75,D C
66000970,Kim Sung-Yong,135,27-10-1984,31,178,68,AM L
66000974,Jun Sung-Chan,135,27-12-1987,28,181,74,DM/M C
66001131,Kim Ryo-Wan,135,14-05-1985,31,175,60,M R
66001248,Joo-Ho Park,135,16-01-1987,29,176,73,D/WB/DM LC
66001249,Cho Su-Hyuk,135,18-03-1987,29,188,83,GK 
66001250,Choi Won-Woo,135,13-10-1988,27,189,77,D C
66001251,Bae Chun-Suk,135,27-04-1990,26,186,78,S 
66001252,Yoon Bit-Garam,135,07-05-1990,26,178,75,M/AM C
66001339,Bae Seung-Jin,135,03-11-1987,28,182,75,D/DM/M C
66001354,Park Jin-I,135,05-04-1983,33,175,70,M/AM LC
66001355,Kim Young-Woo,135,15-06-1984,32,177,67,WB/M RLC
66001356,Kang Byung-Mo,135,14-03-1984,32,181,78,DM/M C
66001357,Jung Woo-Seung,135,14-03-1984,32,193,75,D C
66001358,Lee Yong-Seung,135,28-09-1984,31,175,73,AM/S LC
66001359,Sim Jong-Bo,135,21-05-1984,32,183,73,S 
66001360,Cho Jae-Yong,135,21-04-1984,32,183,79,D/WB/S RC
66001361,Lee Sung-Hwan,135,28-05-1984,32,187,83,D C
66001362,Kim Young-Moo,135,03-09-1984,31,185,80,GK 
66001363,Choi Jong-Hyuk,135,03-09-1984,31,170,65,DM/M/AM C
66001365,Kim Myung-Kwang,135,07-05-1984,32,187,73,GK 
66001367,Kim Hyung-Il,135,27-04-1984,32,187,83,D C
66001370,Lee Do-Sung,135,22-03-1984,32,172,62,M/AM C
66001373,Ja-Cheol Koo,135,27-02-1989,27,183,75,M/AM C
66001374,Kang Dong-Gu,135,04-08-1984,31,181,74,D C
66001376,Lee Seung-Mok,135,18-07-1984,31,180,78,M C
66001382,Kim Min-Duk,135,06-09-1983,32,179,70,D C
66001384,Ha Tae-Goon,135,02-11-1987,28,187,76,S 
66001385,Im Yo-Hwan,135,09-09-1985,30,183,75,D/DM C
66001386,Kim Hyun-Seung,135,16-11-1984,31,183,75,M L
66001387,Kim Hyun-Joon,135,06-07-1983,32,178,68,M/AM R
66001388,Choi Chan-Yang,135,07-06-1988,28,182,70,M/AM RC
66001390,Yoon Joon-Soo,135,28-03-1986,30,184,74,M C
66001391,Shim Jae-Hwi,135,26-06-1984,32,185,74,D/WB RC
66001393,Kim Jin-Hyun,135,29-07-1987,28,177,71,D/AM RLC
66001394,Lee Kyu-Ro,135,20-08-1988,27,180,69,D/WB R
66001396,Kim Jae-Hyun,135,09-03-1987,29,184,75,D C
66001400,Kang Myung-Chul,135,20-06-1984,32,172,68,M LC
66001402,Choi Young-Il,135,10-03-1984,32,178,70,M C
66001405,Hong Jung-Nam,135,21-05-1988,28,186,84,GK 
66001406,Moon Dae-Sung,135,15-03-1986,30,176,68,S RL
66001407,Lee Seung-Ryul,135,07-08-1983,32,187,75,D C
66001410,Kim Man-Hee,135,05-10-1984,31,174,65,M C
66001411,Cho Seong-Joon,135,07-06-1988,28,172,66,DM C
66001412,Kim Hwan,135,30-03-1987,29,181,71,D C
66001414,Yoo Woo-Ram,135,16-03-1984,32,184,75,D C
66001415,Ahn Jae-Gon,135,15-08-1984,31,175,69,M C
66001416,Kim Min-Koo,135,06-06-1985,31,172,68,M C
66001417,Choi Ji-Hoon,135,20-09-1984,31,171,63,D RC
66001420,Oh Chang-Shik,135,27-03-1984,32,187,80,D C
66001421,Yoon Dong-Heon,135,02-05-1983,33,173,68,M/AM R
66001422,Kim Min,135,21-02-1987,29,177,66,M C
